Fold,Image,GT_Class,GT_Box,Pred_Class,Pred_Box,IOU,Match,Class_Correct
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"649.0,1108.0,781.0,1252.0",0.0,"646.7,1103.6,787.5,1255.1",0.891,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"396.0,1119.0,545.0,1253.0",0.0,"400.9,1113.7,550.2,1252.4",0.897,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"656.0,352.0,770.0,489.0",0.0,"653.1,354.8,778.2,497.6",0.841,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"986.0,129.0,1162.0,285.0",0.0,"977.9,124.8,1164.2,284.7",0.918,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"1566.0,579.0,1691.0,710.0",0.0,"1569.8,580.0,1691.8,707.4",0.937,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"311.0,879.0,451.0,1020.0",0.0,"306.6,876.8,452.4,1013.5",0.904,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"41.0,959.0,153.0,1092.0",0.0,"35.3,963.7,157.7,1090.4",0.875,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"446.0,760.0,593.0,921.0",0.0,"451.6,793.8,589.8,917.4",0.722,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"683.0,1238.0,834.0,1373.0",0.0,"682.7,1239.3,835.3,1376.4",0.956,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"915.0,995.0,1052.0,1148.0",0.0,"912.9,1001.2,1058.6,1145.3",0.889,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"721.0,477.0,858.0,606.0",0.0,"711.4,474.4,857.6,611.0",0.880,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"903.0,799.0,1080.0,943.0",0.0,"899.7,820.8,1085.9,944.5",0.804,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"371.0,727.0,525.0,834.0",0.0,"367.1,729.6,530.2,841.3",0.864,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"1018.0,799.0,1207.0,899.0",0.0,"1011.3,776.8,1213.2,898.9",0.765,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"894.0,1115.0,1070.0,1215.0",0.0,"893.8,1119.8,1068.6,1221.0",0.891,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"1839.0,513.0,1943.0,619.0",0.0,"1846.4,512.9,1943.8,609.1",0.836,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1,"1055.0,515.0,1236.0,698.0",1.0,"1062.5,522.1,1237.2,688.4",0.866,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1,"531.0,700.0,710.0,856.0",0.0,"550.9,697.3,719.3,847.8",0.790,Yes,No
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1,"680.0,625.0,895.0,750.0",0.0,"745.9,629.9,895.5,751.2",0.660,Yes,No
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1,"557.0,578.0,717.0,693.0",0.0,"553.3,583.4,717.1,695.2",0.914,Yes,No
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"1086.0,218.0,1217.0,328.0",0.0,"1085.3,213.6,1223.5,331.7",0.883,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"779.0,875.0,947.0,1008.0",0.0,"777.8,874.1,952.8,1009.5",0.943,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"600.0,1026.0,752.0,1166.0",0.0,"598.2,1014.1,760.4,1172.7",0.827,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"852.0,949.0,975.0,1135.0",0.0,"844.9,940.6,980.7,1140.6",0.843,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"639.0,924.0,797.0,1033.0",0.0,"635.9,924.2,801.7,1029.9",0.925,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"445.0,1049.0,609.0,1182.0",0.0,"441.5,1042.0,608.7,1187.9",0.891,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"395.0,887.0,518.0,1067.0",0.0,"397.1,892.0,521.4,1065.3",0.922,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"295.0,746.0,469.0,906.0",0.0,"294.8,759.3,466.3,897.3",0.849,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"405.0,495.0,587.0,599.0",0.0,"407.3,488.6,595.1,611.5",0.801,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"496.0,979.0,666.0,1082.0",0.0,"493.0,982.4,673.6,1085.8",0.880,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"734.0,990.0,869.0,1143.0",0.0,"742.5,992.2,859.2,1136.7",0.817,Yes,Yes
1,294bc238-efdb-4f88-b83b-f41fe5750106.jpg,0,"522.0,371.0,664.0,514.0",0.0,"518.7,370.3,670.4,516.1",0.918,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"567.0,1242.0,701.0,1366.0",0.0,"570.5,1240.5,701.0,1364.5",0.951,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1249.0,507.0,1382.0,629.0",0.0,"1249.0,507.6,1383.6,631.3",0.965,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"300.0,1053.0,423.0,1170.0",0.0,"300.8,1054.7,422.9,1169.8",0.977,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"510.0,543.0,638.0,664.0",0.0,"511.1,545.1,639.3,664.6",0.960,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"191.0,809.0,335.0,930.0",0.0,"193.9,810.3,336.0,929.2",0.957,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"102.0,1013.0,227.0,1132.0",0.0,"105.4,1015.1,228.0,1133.0",0.941,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1201.0,1224.0,1336.0,1356.0",0.0,"1204.0,1223.9,1334.8,1353.8",0.952,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1048.0,1128.0,1174.0,1265.0",0.0,"1053.7,1128.8,1173.8,1262.5",0.930,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"847.0,1010.0,983.0,1134.0",0.0,"847.0,1008.7,983.1,1134.1",0.988,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"796.0,646.0,932.0,775.0",0.0,"796.7,645.6,932.5,775.6",0.983,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"623.0,1114.0,756.0,1241.0",0.0,"626.2,1113.5,754.7,1238.6",0.944,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"440.0,883.0,580.0,994.0",0.0,"440.6,882.6,583.8,1003.5",0.890,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"377.0,763.0,507.0,897.0",0.0,"380.6,763.4,506.3,897.6",0.960,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"158.0,628.0,295.0,744.0",0.0,"154.4,624.6,300.1,750.3",0.868,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"112.0,1218.0,248.0,1348.0",0.0,"113.6,1217.8,247.9,1348.4",0.984,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"942.0,1238.0,1086.0,1359.0",0.0,"943.4,1239.8,1083.6,1357.6",0.948,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"743.0,550.0,873.0,659.0",0.0,"732.1,547.2,882.0,671.1",0.763,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"397.0,113.0,520.0,215.0",0.0,"397.1,107.1,524.5,223.0",0.848,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"751.0,803.0,896.0,914.0",0.0,"751.2,804.3,894.2,915.1",0.965,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1778.0,1173.0,1929.0,1313.0",0.0,"1776.4,1169.3,1929.7,1314.5",0.950,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"503.0,772.0,637.0,902.0",0.0,"502.0,776.7,636.4,902.9",0.946,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"280.0,375.0,413.0,497.0",0.0,"286.0,373.7,413.2,493.1",0.914,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"501.0,1048.0,643.0,1196.0",0.0,"503.1,1047.4,641.4,1192.8",0.949,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"900.0,1130.0,1055.0,1244.0",0.0,"901.1,1129.7,1050.6,1242.8",0.953,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1584.0,1217.0,1731.0,1320.0",0.0,"1580.2,1213.1,1730.8,1326.9",0.882,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"809.0,1170.0,950.0,1316.0",0.0,"811.8,1173.8,945.1,1316.3",0.919,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"629.0,830.0,768.0,982.0",0.0,"630.4,832.2,766.4,981.9",0.963,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"1773.0,205.0,1910.0,346.0",0.0,"1773.2,205.7,1910.1,347.7",0.980,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"370.0,653.0,519.0,763.0",0.0,"370.7,652.2,525.5,761.1",0.932,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"284.0,557.0,457.0,679.0",0.0,"285.8,554.2,462.8,682.3",0.913,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"405.0,1125.0,572.0,1278.0",0.0,"407.4,1136.0,578.1,1273.2",0.856,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"675.0,670.0,797.0,841.0",0.0,"678.6,666.4,798.2,834.9",0.909,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,0,"409.0,993.0,519.0,1085.0",0.0,"407.4,987.6,511.4,1079.9",0.823,Yes,Yes
1,2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,1,"519.0,655.0,684.0,818.0",1.0,"524.4,653.0,685.5,799.8",0.842,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"289.0,575.0,419.0,706.0",0.0,"289.1,573.4,419.8,709.1",0.959,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"12.0,987.0,157.0,1118.0",0.0,"13.3,986.6,157.1,1115.8",0.970,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"61.0,1209.0,204.0,1327.0",0.0,"61.9,1209.7,210.1,1328.8",0.933,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1491.0,48.0,1633.0,177.0",0.0,"1491.9,47.8,1634.3,178.1",0.975,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"952.0,556.0,1083.0,658.0",0.0,"947.0,550.0,1091.5,674.6",0.742,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1749.0,203.0,1895.0,337.0",0.0,"1748.8,205.0,1897.6,338.8",0.954,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1752.0,878.0,1889.0,1006.0",0.0,"1752.8,879.4,1887.2,1005.4",0.966,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"418.0,592.0,554.0,734.0",0.0,"418.1,594.1,554.2,735.1",0.975,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1397.0,619.0,1540.0,746.0",0.0,"1398.4,620.4,1540.8,750.1",0.944,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1063.0,148.0,1202.0,278.0",0.0,"1058.8,146.7,1202.9,281.0",0.934,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1085.0,498.0,1234.0,629.0",0.0,"1085.8,497.4,1234.0,628.6",0.987,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1642.0,410.0,1785.0,543.0",0.0,"1639.8,411.1,1784.4,543.7",0.968,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"418.0,15.0,556.0,156.0",0.0,"416.7,18.2,556.5,156.7",0.960,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"767.0,38.0,917.0,162.0",0.0,"762.0,37.3,917.0,164.3",0.944,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"616.0,44.0,758.0,184.0",0.0,"617.9,43.9,757.8,186.5",0.968,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"283.0,903.0,443.0,1045.0",0.0,"286.0,903.6,445.3,1043.0",0.950,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"143.0,824.0,263.0,970.0",0.0,"140.1,825.6,265.1,969.2",0.945,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1576.0,784.0,1721.0,913.0",0.0,"1570.9,782.6,1720.9,912.8",0.953,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1433.0,170.0,1585.0,292.0",0.0,"1432.8,171.0,1589.8,290.6",0.949,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"164.0,649.0,310.0,793.0",0.0,"162.3,649.4,312.8,794.5",0.958,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"597.0,1168.0,734.0,1312.0",0.0,"596.7,1165.6,736.0,1312.6",0.963,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1113.0,979.0,1271.0,1089.0",0.0,"1108.1,976.9,1271.9,1091.2",0.928,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"758.0,166.0,909.0,285.0",0.0,"752.2,157.0,910.3,293.4",0.833,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"448.0,436.0,591.0,589.0",0.0,"450.2,436.2,592.7,588.1",0.966,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"980.0,281.0,1137.0,410.0",0.0,"972.5,281.9,1137.8,412.9",0.922,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"617.0,435.0,766.0,573.0",0.0,"618.9,432.1,767.1,572.6",0.958,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1059.0,1186.0,1222.0,1300.0",0.0,"1056.4,1186.6,1231.2,1301.7",0.914,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1773.0,1154.0,1907.0,1304.0",0.0,"1775.0,1152.2,1908.6,1298.9",0.930,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"332.0,763.0,494.0,904.0",0.0,"331.7,763.3,498.6,905.7",0.958,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"857.0,231.0,1004.0,379.0",0.0,"859.1,230.9,1006.2,382.1",0.951,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1741.0,342.0,1899.0,454.0",0.0,"1731.9,338.1,1896.9,453.0",0.895,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1555.0,967.0,1718.0,1100.0",0.0,"1543.0,975.6,1712.0,1109.9",0.786,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"155.0,199.0,317.0,344.0",0.0,"148.3,201.5,312.9,352.2",0.873,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1460.0,678.0,1649.0,807.0",0.0,"1470.6,685.3,1644.5,822.0",0.784,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1011.0,394.0,1180.0,529.0",0.0,"1003.8,395.2,1183.5,531.3",0.917,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"580.0,771.0,739.0,916.0",0.0,"573.3,764.6,737.4,918.6",0.894,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"949.0,8.0,1130.0,140.0",0.0,"944.2,16.8,1129.5,143.2",0.887,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"779.0,284.0,920.0,421.0",0.0,"786.8,285.0,926.8,415.7",0.862,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"1218.0,44.0,1356.0,181.0",0.0,"1213.1,52.0,1361.5,182.7",0.868,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"686.0,953.0,842.0,1049.0",0.0,"682.3,950.6,842.0,1051.8",0.926,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,0,"406.0,161.0,523.0,286.0",0.0,"407.8,171.2,521.2,296.0",0.826,Yes,Yes
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1,"514.0,826.0,637.0,977.0",0.0,"512.6,824.7,641.6,983.2",0.908,Yes,No
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1,"232.0,440.0,363.0,576.0",0.0,"235.9,433.1,365.5,582.3",0.870,Yes,No
1,3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1,"1558.0,1233.0,1762.0,1343.0",0.0,"1551.4,1226.7,1761.3,1339.8",0.888,Yes,No
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"426.0,1104.0,547.0,1231.0",0.0,"428.4,1104.9,545.8,1228.9",0.948,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1773.0,849.0,1908.0,977.0",0.0,"1773.6,848.7,1908.1,976.4",0.988,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"962.0,1130.0,1085.0,1250.0",0.0,"960.6,1129.0,1085.6,1246.3",0.946,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1510.0,215.0,1633.0,333.0",0.0,"1512.9,218.6,1633.4,330.7",0.924,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"688.0,291.0,824.0,432.0",0.0,"691.4,293.4,819.0,430.4",0.911,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1610.0,310.0,1739.0,441.0",0.0,"1613.2,312.6,1737.9,439.7",0.938,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"676.0,35.0,806.0,164.0",0.0,"677.4,34.4,806.0,165.2",0.976,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1527.0,1199.0,1641.0,1328.0",0.0,"1532.7,1198.6,1635.8,1323.1",0.867,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1720.0,238.0,1846.0,360.0",0.0,"1720.1,240.0,1845.8,361.2",0.972,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"258.0,1012.0,384.0,1138.0",0.0,"260.1,1014.7,381.7,1135.5",0.925,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"272.0,337.0,400.0,451.0",0.0,"272.8,338.6,400.9,454.4",0.945,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"446.0,983.0,561.0,1086.0",0.0,"461.9,979.0,567.9,1095.8",0.728,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"84.0,1157.0,224.0,1291.0",0.0,"84.4,1160.6,224.8,1288.1",0.943,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1161.0,244.0,1288.0,379.0",0.0,"1164.0,247.1,1287.4,380.4",0.940,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"761.0,118.0,902.0,250.0",0.0,"760.8,120.3,903.4,248.2",0.959,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"288.0,554.0,402.0,669.0",0.0,"293.2,560.6,401.5,667.8",0.886,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"405.0,870.0,514.0,1001.0",0.0,"405.2,869.6,506.0,998.3",0.903,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1632.0,65.0,1745.0,164.0",0.0,"1643.1,69.7,1748.7,174.1",0.763,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"888.0,26.0,1029.0,177.0",0.0,"894.8,39.9,1041.7,182.5",0.772,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"1677.0,678.0,1855.0,787.0",0.0,"1677.9,673.9,1847.6,783.8",0.894,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"317.0,912.0,431.0,1008.0",0.0,"328.2,919.6,430.1,1010.6",0.804,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,0,"537.0,0.0,680.0,131.0",0.0,"537.5,0.8,677.0,132.8",0.957,Yes,Yes
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,1,"825.0,290.0,952.0,440.0",,,,No,No
1,31c62771-4e90-4038-9abc-d196beda9898.jpg,1,"539.0,459.0,707.0,541.0",,,,No,No
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1511.0,1206.0,1646.0,1338.0",0.0,"1517.3,1209.7,1649.0,1338.0",0.907,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1480.0,848.0,1613.0,981.0",0.0,"1482.3,847.8,1612.2,980.2",0.969,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"507.0,252.0,641.0,392.0",0.0,"506.7,251.6,643.0,389.7",0.964,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1612.0,856.0,1762.0,969.0",0.0,"1617.4,853.9,1764.9,969.4",0.926,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1167.0,905.0,1311.0,1020.0",0.0,"1171.3,906.3,1313.7,1015.2",0.903,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"64.0,1100.0,193.0,1221.0",0.0,"60.4,1097.0,201.3,1233.7",0.810,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1645.0,954.0,1779.0,1083.0",0.0,"1642.2,952.2,1779.0,1080.5",0.948,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"624.0,226.0,758.0,369.0",0.0,"624.6,226.9,758.6,372.4",0.963,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"558.0,385.0,696.0,501.0",0.0,"555.1,378.4,699.2,505.2",0.876,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1653.0,1139.0,1811.0,1268.0",0.0,"1654.8,1139.5,1811.3,1268.2",0.982,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1127.0,1004.0,1244.0,1135.0",0.0,"1110.2,999.8,1249.4,1133.5",0.806,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"107.0,592.0,231.0,715.0",0.0,"103.8,589.8,238.3,717.0",0.892,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1004.0,952.0,1123.0,1091.0",0.0,"1001.9,957.6,1122.5,1090.6",0.937,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"908.0,276.0,1056.0,412.0",0.0,"909.6,275.2,1054.9,411.6",0.973,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"704.0,420.0,863.0,552.0",0.0,"700.4,423.3,861.5,553.2",0.936,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"822.0,894.0,957.0,1042.0",0.0,"825.0,894.8,956.0,1045.2",0.945,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"946.0,1138.0,1078.0,1283.0",0.0,"940.6,1137.1,1083.5,1288.7",0.884,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"108.0,403.0,253.0,556.0",0.0,"110.5,400.5,252.4,557.9",0.951,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1703.0,399.0,1793.0,502.0",0.0,"1703.0,398.9,1794.4,504.2",0.963,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1533.0,964.0,1662.0,1100.0",0.0,"1527.6,967.8,1666.8,1109.9",0.841,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1433.0,313.0,1565.0,453.0",0.0,"1430.3,309.2,1571.1,455.8",0.895,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"1363.0,1186.0,1524.0,1315.0",0.0,"1364.8,1184.5,1521.5,1321.0",0.921,Yes,Yes
1,34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,0,"156.0,1181.0,320.0,1310.0",0.0,"146.9,1178.4,316.6,1309.7",0.908,Yes,Yes
